word,reading,meanings,level,example_ja,example_en
群集,ぐんしゅう,(social) group; crowd; throng; mob; multitude,N1,群集はどっと笑った。,The crowd broke out in hearty laughter.
軍,いくさ,war; battle; campaign; fight,N1,勝てば官軍。,All is fair in love and war.
軍艦,ぐんかん,warship; battleship,N1,ロシアの軍艦よ、くたばれ！,"Russian warship, go fuck yourself."
軍事,ぐんじ,military affairs,N1,彼らは軍事予算を増大させようとした。,They intended to increase the military budget.
軍備,ぐんび,armaments; military preparations,N1,君は軍備縮小を支持すべきだ。,You should advocate disarmament.
軍服,ぐんぷく,military or naval uniform,N1,,
係り,かかり,official; duty; person in charge,N1,こちら国際電話の係りです。,Overseas service here.
傾,けい,lean; incline,N1,太陽が西に傾いた。,The sun declined westward.
傾く,かたぶく,to incline toward; to slant; to lurch; to heel over; to be disposed to; to trend toward; to be prone to; to,N1,,
傾ける,かたむける,to incline; to list; to bend; to lean; to tip; to tilt; to slant; to concentrate on; to ruin (a country); to,N1,人の意見に耳を傾けることも大切だと思うよ。,I think it's also important to listen to other people's opinions.
傾斜,けいしゃ,inclination; slant; slope; bevel; list; dip,N1,屋根は鋭い角度で傾斜している。,The roof slopes sharply.
刑,けい,penalty; sentence; punishment,N1,彼は刑事だ。,He is a detective.
刑罰,けいばつ,judgement; penalty; punishment,N1,無知ゆえに刑罰を免れるということはない。,Ignorance does not protect against punishment.
契る,ちぎる,to pledge; to promise; to swear,N1,,
契機,けいき,opportunity; chance,N1,退職を契機に茶道を始めた。,I took the opportunity of retirement to begin studying the tea ceremony.
形勢,けいせい,condition; situation; prospects,N1,形勢は逆転した。,Now the shoe is on the other foot.
形成,けいせい,formation,N1,男は社会を形成する。,The men form a society.
形態,けいたい,form; shape; figure,N1,怒りは狂気の１形態です。,Anger is a form of madness.
恵み,めぐみ,blessing,N1,神の恵みのあらんことを！,God bless you!
恵む,めぐむ,to bless; to show mercy to,N1,,
掲げる,かかげる,to publish; to print; to carry (an article); to put up; to hang out; to hoist; to fly (a sail); to float (a,N1,以下に掲げる人が合格です。,The following persons passed the examination.
掲載,けいさい,appearance (e.g. article in paper),N1,それは昨日の産経新聞に掲載された。,It came out in yesterday's Sankei.
携わる,たずさわる,to participate; to take part,N1,我々は、誰であろうとテロ活動に携わるものに寛容でいるつもりはない。,We will not tolerate anyone who engages in terrorism.
携帯,けいたい,carrying something,N1,携帯変えた。,I got a new cellphone.
敬具,けいぐ,Sincerely yours,N1,,
系,けい,system; lineage; group,N1,彼は日系人だ。,He is of Japanese ancestry.
経る,へる,to pass; to elapse; to experience,N1,,
経緯,いきさつ,1.  details; whole story; sequence of events; particulars; how it started; how things got this way; 2.  c,N1,事の経緯はこうです。,This is how it happened.
経過,けいか,passage; expiration; progress,N1,彼は批判に神経過敏だ。,He is sensitive to criticism.
経費,けいひ,expenses; cost; outlay,N1,勘定は経費で落とした。,I paid the bill out of my expense account.
経歴,けいれき,personal history; career,N1,彼はビジネスの経歴がある。,He has a background in business.
経路,けいろ,course; route; channel,N1,彼は１人で飛ぶことに慣れていた。そして彼は想像の中で何度もこの経路を飛んでいたのだ。,"He was accustomed to flying alone, and he had flown this route in his imagination many times."
継ぎ目,つぎめ,a joint; joining point,N1,いすの継ぎ目はぐらぐらしていた。,The joints of the chair were loose.
継ぐ,つぐ,to succeed,N1,王位を継ぐ。,I succeed to the throne.
茎,くき,stalk,N1,歯茎がはれています。,My gums are swollen.
計器,けいき,meter; gauge,N1,例えば、温度計や気圧計などの計器は器具です。,"For instance, gauges, such as thermometers and barometers, are instruments."
警戒,けいかい,warning; admonition; vigilance,N1,警戒は警備。,Forewarned is forearmed.
警部,けいぶ,police inspector,N1,警部、もっと警官を投入できるようになるまでは、事態を表に出さないようにしたまえ。,"Inspector, try to keep a lid on the situation until we can get more police down there."
軽快,けいかい,rhythmical (e.g. melody); casual (e.g. dress); light; nimble,N1,リズムは軽快でテンポは速く、その曲は若者に好まれている。,"The rhythm is light, and the tempo fast - that song is liked by young people."
軽減,けいげん,abatement,N1,ヨガはストレス軽減に役立つ。,Yoga can help lower stress.
軽蔑,けいべつ,scorn; disdain,N1,他人を軽蔑するな。,Don't look down on others.
軽率,けいそつ,rash; thoughtless; careless; hasty,N1,軽率でした。,I was careless.
劇団,げきだん,troupe; theatrical company,N1,その劇団は３幕ものの劇を上演した。,The company presented a three-act play.
激励,げきれい,encouragement,N1,あなたの激励の言葉に励まされました。,Your words of encouragement meant a lot to me.
傑,けつ,excellence,N1,まさに傑作だ。,This is a masterpiece.
欠く,かく,to lack; to break; to crack; to chip,N1,健康は幸福に欠くことができない。,Health is essential to happiness.
欠乏,けつぼう,want; shortage; famine,N1,浪費は欠乏のもと。,Waste makes want.
決まり悪い,きまりわるい,feeling awkward; being ashamed,N1,私は誤りを指摘されて決まり悪い思いをした。,I was abashed when my mistakes were pointed out.
決まる,きまる,to be decided; to be settled; to look good in (clothes),N1,仕事が決まるといいね。,I hope you get the job.
決意,けつい,decision; determination,N1,父は禁煙を決意した。,Father decided to stop smoking.
決議,けつぎ,resolution; vote; decision,N1,私は委員会の決議を支持した。,I supported the committee's decision.
決行,けっこう,doing (with resolve); carrying out (i.e. a plan),N1,試合は雨天決行です。,The game will be held even if it rains.
決算,けっさん,balance sheet; settlement of accounts,N1,決算報告を申し上げます。,We will now report on this year's business results.
決勝,けっしょう,decision of a contest; finals (in sports),N1,私達は決勝戦に進出した。,We advanced to the finals.
決断,けつだん,decision; determination,N1,決断の日は近い。,The day of decision is at hand.
結び,むすび,ending; conclusion; union,N1,蝶結びできる？,Can you tie a bow?
結び付き,むすびつき,connection; relation,N1,,
結び付く,むすびつく,to be connected or related; to join together,N1,,
結び付ける,むすびつける,to combine; to join; to tie on; to attach with a knot,N1,理論と実際を結び付けるべきだ。,You should combine theory with practice.
結核,けっかく,tuberculosis; tubercule,N1,最近、肺結核を患う人はほとんどいない。,These days few people suffer from tuberculosis.
結合,けつごう,combination; union,N1,水素と酸素が結合して水になるのです。,Hydrogen and oxygen combine to form water.
結晶,けっしょう,crystal; crystallization,N1,彼女は紙で雪の結晶を作った。,She made a paper snowflake.
結成,けっせい,formation,N1,目標はチームを結成することです。,My goal is to assemble a team.
結束,けっそく,union; unity,N1,,
血管,けっかん,blood vessel,N1,血液は血管を流れる。,Blood flows through blood vessels.
月謝,げっしゃ,monthly tuition fee,N1,ピアノの月謝ちょうだい。,Could I have money for my piano lesson?
月日,がっぴ,(the) date,N1,生年月日はいつ？,What is your date of birth?
月賦,げっぷ,monthly installment,N1,このテレビを月賦で買った。,I bought this TV on the installment plan.
月並み,つきなみ,every month; common,N1,彼らの判断は月並みだ。,They are conventional in their judgement.
件,くだん,example; precedent; the usual; the said; the above-mentioned; (man) in question,N1,条件を決める。,I fix the terms.
倹約,けんやく,thrift; economy; frugality,N1,彼は倹約家だ。,He is an economizer.
健やか,すこやか,vigorous; healthy; sound,N1,お宮参りで訪れた夫妻は「子供が健やかに育つことを祈りました」と話していた。,"The couple who came on a shrine visit said, ""We prayed that our child would grow up healthy."""
健在,けんざい,in good health; well,N1,お父様は、ご健在ですか？,Is your father still alive?
健全,けんぜん,health; soundness; wholesome,N1,母子ともに健全です。,Mother and child are both doing well.
兼ねて,かねて,simultaneously,N1,私は勉強と遊びを兼ねている仕事につきたい。,I want to get a job that mixes work and play.
兼業,けんぎょう,side line; second business,N1,,
兼用,けんよう,multi-use; combined use; combination; serving two purposes,N1,この書斎は客間兼用だ。,I also use this study for receiving guests.
喧しい,やかましい,noisy; strict; fussy,N1,,
圏,けん,sphere; circle; range,N1,徒歩圏内です。,It's within walking distance.
建前,たてまえ,face; official stance; public position or attitude (as opposed to private thoughts),N1,アメリカも本音と建前を使い分ける国だ。,America is also a country that separates its public motives from its private ones.
懸賞,けんしょう,offering prizes; winning; reward,N1,懸賞ってほんとに当たるのかね。,Think I'll actually win the prize?
捲る,まくる,verb suffix to indicate reckless abandon to the activity,N1,,
検事,けんじ,public prosecutor,N1,検事は誘導尋問をした。,The prosecutor asked me a leading question.
権,けん,authority; the right (to do something),N1,権利を行使する。,I exercise my rights.
権威,けんい,authority; power; influence,N1,彼は刑法の権威だ。,He is an authority on criminal law.
権限,けんげん,power; authority; jurisdiction,N1,彼らは権限を剥奪された。,The men have been shorn of their power.
権力,けんりょく,power; authority; influence,N1,彼は権力に屈した。,He succumbed to authority.
